sensor_id,timestamp,value_s1,label_s1,value_s2,label_s2,value_s3,label_s3,label_any,v1,v2,v3,r1_mean_3,r2_mean_3,r3_mean_3
1,2025-09-08 21:54:33.600744,50.761857963489966,0,6.155339504954083,0,10.214709718078007,0,0,50.761857963489966,6.155339504954083,10.214709718078007,50.50263413503969,4.965862909362996,9.945143416617759
1,2025-09-08 21:55:33.600744,50.322397762530684,0,3.776856961027616,0,10.30750215386169,0,0,50.322397762530684,3.776856961027616,10.30750215386169,50.33810032499411,5.091872224783849,9.620528346650625
1,2025-09-08 21:56:33.600744,49.120579304754465,0,4.458652782484814,0,10.200481507515931,0,0,49.120579304754465,4.458652782484814,10.200481507515931,50.06827834359171,4.796949749488838,10.240897793151875
1,2025-09-08 21:57:33.600744,49.23623383668333,0,2.627396883835788,0,8.301972348705567,0,0,49.23623383668333,2.627396883835788,8.301972348705567,49.559736967989494,3.6209688757827396,9.60331867002773
1,2025-09-08 21:58:33.600744,49.592142836422894,0,5.537285110575377,0,7.937552727730694,0,0,49.592142836422894,5.537285110575377,7.937552727730694,49.3163186592869,4.207778258965326,8.813335527984064
1,2025-09-08 21:59:33.600744,50.05473495114112,0,4.498947636055982,0,11.642990845424805,0,0,50.05473495114112,4.498947636055982,11.642990845424805,49.62770387474912,4.221209876822383,9.294171973953688
1,2025-09-08 22:00:33.600744,49.766097994645556,0,5.137192727364696,0,10.834432181509083,0,0,49.766097994645556,5.137192727364696,10.834432181509083,49.804325260736526,5.057808491332018,10.13832525155486
1,2025-09-08 22:01:33.600744,50.52088909943137,0,4.620843198416916,0,9.870684204451381,0,0,50.52088909943137,4.620843198416916,9.870684204451381,50.11390734840602,4.752327853945864,10.782702410461757
1,2025-09-08 22:02:33.600744,50.87433015565517,0,5.035073840620611,0,9.702748454309523,0,0,50.87433015565517,5.035073840620611,9.702748454309523,50.387105749910695,4.931036588800741,10.135954946756662
1,2025-09-08 22:03:33.600744,49.52153554212425,0,4.966884017515079,0,10.13409615682738,0,0,49.52153554212425,4.966884017515079,10.13409615682738,50.3055849324036,4.874267018850868,9.902509605196094
1,2025-09-08 22:04:33.600744,49.906147417070116,0,5.387124180797856,0,9.994049738573638,0,0,49.906147417070116,5.387124180797856,9.994049738573638,50.10067103828319,5.129694012977849,9.943631449903513
1,2025-09-08 22:05:33.600744,49.72745027019829,0,6.93355110186263,0,8.509679135545719,0,0,49.72745027019829,6.93355110186263,8.509679135545719,49.718377743130894,5.762519766725188,9.545941676982247
1,2025-09-08 22:06:33.600744,49.8022334298072,0,5.683436589569102,0,11.147307425469018,0,0,49.8022334298072,5.683436589569102,11.147307425469018,49.811943705691874,6.00137062407653,9.883678766529458
1,2025-09-08 22:07:33.600744,50.28835127239192,0,3.564226635706228,0,10.854335415984847,0,0,50.28835127239192,3.564226635706228,10.854335415984847,49.939344990799135,5.393738109045987,10.170440658999862
1,2025-09-08 22:08:33.600744,50.159222143447444,0,5.784392963706148,0,10.280326366019118,0,0,50.159222143447444,5.784392963706148,10.280326366019118,50.083268948548856,5.010685396327159,10.760656402490994
1,2025-09-08 22:09:33.600744,49.8973545314278,0,4.4447133038895705,0,10.697380419604455,0,0,49.8973545314278,4.4447133038895705,10.697380419604455,50.114975982422386,4.5977776344339825,10.610680733869474
1,2025-09-08 22:10:33.600744,50.14178021851017,0,2.405767770553715,0,10.659065046405685,0,0,50.14178021851017,2.405767770553715,10.659065046405685,50.0661189644618,4.211624679383145,10.545590610676419
1,2025-09-08 22:11:33.600744,50.8535649917078,0,3.7366655222096963,0,10.574965502333335,0,0,50.8535649917078,3.7366655222096963,10.574965502333335,50.29756658054859,3.529048865550994,10.64380365611449
1,2025-09-08 22:12:33.600744,49.754317960802815,0,6.278064015436241,0,10.433513529895125,0,0,49.754317960802815,6.278064015436241,10.433513529895125,50.249887723673595,4.140165769399885,10.55584802621138
1,2025-09-08 22:13:33.600744,49.91564364169586,0,2.6243408299672155,0,9.958308822065723,0,0,49.91564364169586,2.6243408299672155,9.958308822065723,50.174508864735486,4.213023455871051,10.32226261809806
1,2025-09-08 22:14:33.600744,49.918181010555536,0,6.103441034800912,0,10.12049305847275,0,0,49.918181010555536,6.103441034800912,10.12049305847275,49.8627142043514,5.001948626734789,10.170771803477866
1,2025-09-08 22:15:33.600744,49.39009231751818,0,5.138231879653049,0,9.569708486427771,0,0,49.39009231751818,5.138231879653049,9.569708486427771,49.74130565658985,4.622004581473725,9.882836788988747
1,2025-09-08 22:16:33.600744,49.78272664564073,0,6.2078116840422215,0,9.455814609536278,0,0,49.78272664564073,6.2078116840422215,9.455814609536278,49.69699999123815,5.816494866165393,9.7153387181456
1,2025-09-08 22:17:33.600744,49.717482839382434,0,5.86588096497546,0,10.146167905957405,0,0,49.717482839382434,5.86588096497546,10.146167905957405,49.63010060084711,5.737308176223578,9.723897000640484
1,2025-09-08 22:18:33.600744,49.90457331110143,0,4.016167440549693,0,11.461802139487364,0,0,49.90457331110143,4.016167440549693,11.461802139487364,49.80159426537487,5.363286696522458,10.354594884993682
1,2025-09-08 22:19:33.600744,50.074093524907816,0,4.809929644373842,0,9.45602991935338,0,0,50.074093524907816,4.809929644373842,9.45602991935338,49.89871655846389,4.897326016632998,10.354666654932716
1,2025-09-08 22:20:33.600744,51.12300088923371,1,3.696410335873776,0,10.883903504525245,0,1,51.12300088923371,3.696410335873776,10.883903504525245,50.36722257508098,4.174169140265771,10.600578521121998
1,2025-09-08 22:21:33.600744,49.454507260219955,0,4.083193382789409,0,10.65281801856371,0,0,49.454507260219955,4.083193382789409,10.65281801856371,50.21720055812049,4.1965111210123425,10.330917147480779
1,2025-09-08 22:22:33.600744,49.2724455210642,0,5.996978529040658,0,10.033500798392032,0,0,49.2724455210642,5.996978529040658,10.033500798392032,49.94998455683929,4.592194082567947,10.523407440493664
1,2025-09-08 22:23:33.600744,50.49087668835459,0,3.6601933466360794,0,9.02693008486026,0,0,50.49087668835459,3.6601933466360794,9.02693008486026,49.73927648987958,4.580121752822049,9.904416300605334
1,2025-09-08 22:24:33.600744,49.689240247204204,0,6.226955625823234,0,11.126819489638777,0,0,49.689240247204204,6.226955625823234,11.126819489638777,49.817520818874335,5.2947091671666575,10.06241679096369
1,2025-09-08 22:25:33.600744,50.19812893741588,0,4.39970552519912,0,10.802880150308498,0,0,50.19812893741588,4.39970552519912,10.802880150308498,50.12608195765822,4.762284832552811,10.318876574935844
1,2025-09-08 22:26:33.600744,49.724136717118775,0,4.541103091591374,0,10.574931059715835,0,0,49.724136717118775,4.541103091591374,10.574931059715835,49.87050196724629,5.055921414204576,10.834876899887703
1,2025-09-08 22:27:33.600744,49.32910598932815,0,4.24480483905647,0,11.055882662931083,0,0,49.32910598932815,4.24480483905647,11.055882662931083,49.75045721462093,4.3952044852823215,10.81123129098514
1,2025-09-08 22:28:33.600744,49.50671011420882,0,2.9418469966339327,0,10.71333271152181,0,0,49.50671011420882,2.9418469966339327,10.71333271152181,49.51998427355192,3.9092516424272588,10.78138214472291
1,2025-09-08 22:29:33.600744,49.59506728410905,0,5.310307800162065,0,9.835028892613936,0,0,49.59506728410905,5.310307800162065,9.835028892613936,49.47696112921534,4.165653211950823,10.534748089022276
1,2025-09-08 22:30:33.600744,49.559520576708344,0,6.800882572344349,0,9.319271002975709,0,0,49.559520576708344,6.800882572344349,9.319271002975709,49.5537659916754,5.017679123046783,9.955877535703818
1,2025-09-08 22:31:33.600744,49.89166645621561,0,4.532666807351732,0,8.490993641474677,0,0,49.89166645621561,4.532666807351732,8.490993641474677,49.68208477234433,5.547952393286049,9.215097845688108
1,2025-09-08 22:32:33.600744,49.744045739231666,0,5.251712639012546,0,10.421371465958716,0,0,49.744045739231666,5.251712639012546,10.421371465958716,49.73174425738521,5.528420672902875,9.410545370136367
1,2025-09-08 22:33:33.600744,53.29960465659204,1,6.18690592359162,0,10.551938218561045,0,1,53.29960465659204,6.18690592359162,10.551938218561045,50.97843895067977,5.3237617899853,9.821434441998147
1,2025-09-08 22:34:33.600744,49.515371599309994,0,4.0901198531789875,0,10.500987009025248,0,0,49.515371599309994,4.0901198531789875,10.500987009025248,50.85300733171123,5.176246138594384,10.49143223118167
1,2025-09-08 22:35:33.600744,49.58283173817593,0,5.406534795415535,0,9.964329429918331,0,0,49.58283173817593,5.406534795415535,9.964329429918331,50.79926933135932,5.227853524062048,10.339084885834874
1,2025-09-08 22:36:33.600744,49.776583262222935,0,5.446616658298326,0,9.94236988444991,0,0,49.776583262222935,5.446616658298326,9.94236988444991,49.624928866569626,4.981090435630949,10.135895441131163
1,2025-09-08 22:37:33.600744,50.072604052367495,0,4.677847422807062,0,9.004293097620797,0,0,50.072604052367495,4.677847422807062,9.004293097620797,49.81067301758879,5.176999625506974,9.636997470663013
1,2025-09-08 22:38:33.600744,50.64307107350589,0,6.152321020162626,0,9.098901033126438,0,0,50.64307107350589,6.152321020162626,9.098901033126438,50.164086129365444,5.425595033756004,9.348521338399047
1,2025-09-08 22:39:33.600744,50.020622139029136,0,3.089407613772801,0,9.313433600383926,0,0,50.020622139029136,3.089407613772801,9.313433600383926,50.24543242163417,4.63985868558083,9.138875910377052
1,2025-09-08 22:40:33.600744,50.77879725785271,0,5.977167926203787,0,8.889768344134401,0,0,50.77879725785271,5.977167926203787,8.889768344134401,50.48083015679591,5.072965520046405,9.100700992548255
1,2025-09-08 22:41:33.600744,50.28286629075575,0,6.03229516275844,0,9.948306281315876,0,0,50.28286629075575,6.03229516275844,9.948306281315876,50.36076189587919,5.0329569009116755,9.383836075278067
1,2025-09-08 22:42:33.600744,50.11021064234778,0,6.500167581926048,0,10.940409219651734,0,0,50.11021064234778,6.500167581926048,10.940409219651734,50.39062473031874,6.169876890296091,9.92616128170067
1,2025-09-08 22:43:33.600744,49.6226926735247,0,3.9437647575785846,0,9.923456944824686,0,0,49.6226926735247,3.9437647575785846,9.923456944824686,50.00525653554274,5.49207583408769,10.270724148597433
1,2025-09-08 22:44:33.600744,49.53986140374058,0,3.874746710738223,0,9.736562877852359,0,0,49.53986140374058,3.874746710738223,9.736562877852359,49.75758823987102,4.772893016747618,10.200143014109592
1,2025-09-08 22:45:33.600744,49.5788343248163,0,5.522924726060539,0,9.970646147496769,0,0,49.5788343248163,5.522924726060539,9.970646147496769,49.58046280069386,4.447145398125783,9.876888656724605
1,2025-09-08 22:46:33.600744,49.430441162304454,1,6.827565891991506,0,9.192257096462342,0,1,49.430441162304454,6.827565891991506,9.192257096462342,49.51637896362044,5.408412442930089,9.633155373937157
1,2025-09-08 22:47:33.600744,49.96850649386865,0,4.181958042718822,0,9.952160333767532,0,0,49.96850649386865,4.181958042718822,9.952160333767532,49.6592606603298,5.510816220256956,9.705021192575549
1,2025-09-08 22:48:33.600744,50.25152336110629,0,3.762884646638449,0,11.538816531139028,0,0,50.25152336110629,3.762884646638449,11.538816531139028,49.88349033909313,4.9241361937829256,10.227744653789633
1,2025-09-08 22:49:33.600744,49.34842622904201,0,3.6941044642364202,0,9.168780628406328,0,0,49.34842622904201,3.6941044642364202,9.168780628406328,49.85615202800565,3.8796490511978967,10.219919164437629
1,2025-09-08 22:50:33.600744,48.74854122662155,0,5.9300123123906054,0,9.2403067419371,0,0,48.74854122662155,5.9300123123906054,9.2403067419371,49.44949693892328,4.462333807755158,9.982634633827486
1,2025-09-08 22:51:33.600744,51.26803628491798,0,5.792310512084877,0,11.407189202729333,0,0,51.26803628491798,5.792310512084877,11.407189202729333,49.788334580193855,5.138809096237301,9.938758857690921
1,2025-09-08 22:52:33.600744,50.21255620288964,0,5.209122829633794,0,9.812337865495842,0,0,50.21255620288964,5.209122829633794,9.812337865495842,50.076377904809725,5.643815218036426,10.153277936720757
1,2025-09-08 22:53:33.600744,49.55191076876566,0,6.446151548220319,0,7.973916980874476,0,0,49.55191076876566,6.446151548220319,7.973916980874476,50.34416775219109,5.815861629979664,9.731148016366552
1,2025-09-08 22:54:33.600744,49.97581533462066,0,5.553411222512479,0,10.071829339280491,0,0,49.97581533462066,5.553411222512479,10.071829339280491,49.91342743542532,5.736228533455531,9.286028061883604
1,2025-09-08 22:55:33.600744,49.901891055767074,0,5.430485794825961,0,10.462914802994833,0,0,49.901891055767074,5.430485794825961,10.462914802994833,49.80987238638446,5.810016188519586,9.502887041049933
1,2025-09-08 22:56:33.600744,50.42541251483659,0,4.739020772957828,0,9.661411996401316,0,0,50.42541251483659,4.739020772957828,9.661411996401316,50.10103963507478,5.240972596765423,10.06538537955888
1,2025-09-08 22:57:33.600744,49.50651641051003,0,6.781153217130384,0,9.950630981083135,0,0,49.50651641051003,6.781153217130384,9.950630981083135,49.94460666037123,5.6502199283047245,10.02498592682643
1,2025-09-08 22:58:33.600744,51.83765531883956,1,2.7302032481595058,0,9.452147875814195,0,1,51.83765531883956,2.7302032481595058,9.452147875814195,50.58986141472872,4.750125746082573,9.688063617766216
1,2025-09-08 22:59:33.600744,49.005645874353704,0,5.330887207609299,0,9.157587062707965,0,0,49.005645874353704,5.330887207609299,9.157587062707965,50.11660586790109,4.947414557633063,9.520121973201766
1,2025-09-08 23:00:33.600744,50.17756496925443,0,6.393704104006364,0,8.71742004573355,0,0,50.17756496925443,6.393704104006364,8.71742004573355,50.3402887208159,4.81826485325839,9.109051661418569
1,2025-09-08 23:01:33.600744,50.27308060035616,0,4.393141293952037,0,11.710871130863193,0,0,50.27308060035616,4.393141293952037,11.710871130863193,49.818763814654766,5.372577535189234,9.86195941310157
1,2025-09-08 23:02:33.600744,49.06463908198719,0,3.586148011412413,0,9.775712223375859,0,0,49.06463908198719,3.586148011412413,9.775712223375859,49.83842821719926,4.790997803123605,10.0680011333242
1,2025-09-08 23:03:33.600744,49.6604134863439,0,7.146997515292767,0,9.39339724788671,0,0,49.6604134863439,7.146997515292767,9.39339724788671,49.666044389562416,5.042095606885739,10.293326867375255
1,2025-09-08 23:04:33.600744,50.098756287158636,0,6.993292521723285,0,11.619379941613369,0,0,50.098756287158636,6.993292521723285,11.619379941613369,49.60793628516324,5.908812682809487,10.26282980429198
1,2025-09-08 23:05:33.600744,49.17239150369134,0,4.3384412392802965,0,10.82879653714166,0,0,49.17239150369134,4.3384412392802965,10.82879653714166,49.643853759064626,6.159577092098783,10.613857908880581
1,2025-09-08 23:06:33.600744,50.305144962832976,0,6.994838949603147,0,9.22491440949682,0,0,50.305144962832976,6.994838949603147,9.22491440949682,49.85876425122765,6.108857570202243,10.557696962750617
1,2025-09-08 23:07:33.600744,50.217989262104204,0,4.372959221877753,0,10.084152231719388,0,0,50.217989262104204,4.372959221877753,10.084152231719388,49.89850857620951,5.235413136920399,10.045954392785957
1,2025-09-08 23:08:33.600744,51.336621879978146,1,4.140763636819944,0,9.477565201814832,0,1,51.336621879978146,4.140763636819944,9.477565201814832,50.61991870163845,5.169520602766948,9.595543947677013
1,2025-09-08 23:09:33.600744,50.125413764872356,1,5.64888886986693,0,10.040799930775268,0,1,50.125413764872356,5.64888886986693,10.040799930775268,50.56000830231824,4.720870576188209,9.867505788103163
1,2025-09-08 23:10:33.600744,49.700834593540925,0,4.843071432180953,0,10.20263526515151,0,0,49.700834593540925,4.843071432180953,10.20263526515151,50.38762341279715,4.877574646289276,9.907000132580537
1,2025-09-08 23:11:33.600744,49.38830966510753,0,5.91704001196158,0,8.612612874158884,0,0,49.38830966510753,5.91704001196158,8.612612874158884,49.73818600784026,5.469666771336487,9.618682690028555
1,2025-09-08 23:12:33.600744,49.17279507956365,0,6.391026812219356,0,10.088454556359359,0,0,49.17279507956365,6.391026812219356,10.088454556359359,49.4206464460707,5.717046085453963,9.634567565223252
1,2025-09-08 23:13:33.600744,50.760060895338015,0,5.168367223563248,0,8.887273847559504,0,0,50.760060895338015,5.168367223563248,8.887273847559504,49.77372188000306,5.825478015914729,9.19611375935925
1,2025-09-08 23:14:33.600744,49.381239644414094,0,4.561091813357273,0,8.737663568874591,0,0,49.381239644414094,4.561091813357273,8.737663568874591,49.77136520643859,5.373495283046625,9.237797324264484
1,2025-09-08 23:15:33.600744,49.47295202238638,0,4.258885431809466,0,10.767898096552807,0,0,49.47295202238638,4.258885431809466,10.767898096552807,49.87141752071283,4.662781489576663,9.464278504328968
1,2025-09-08 23:16:33.600744,50.19297990640284,0,4.287355718278754,0,9.03825440620265,0,0,50.19297990640284,4.287355718278754,9.03825440620265,49.68239052440111,4.369110987815165,9.514605357210018
1,2025-09-08 23:17:33.600744,49.85593739614551,0,5.548942591616571,0,9.479710204851088,0,0,49.85593739614551,5.548942591616571,9.479710204851088,49.840623108311576,4.698394580568263,9.76195423586885
1,2025-09-08 23:18:33.600744,50.192015697640564,0,4.525909767333115,0,11.436431375799119,0,0,50.192015697640564,4.525909767333115,11.436431375799119,50.08031100006297,4.78740269240948,9.984798662284286
1,2025-09-08 23:19:33.600744,51.02981018100885,0,4.38153544583797,0,10.379854159044498,0,0,51.02981018100885,4.38153544583797,10.379854159044498,50.35925442493164,4.818795934929219,10.431998579898234
1,2025-09-08 23:20:33.600744,49.45203973053939,0,3.956821375178624,0,9.980513942104253,0,0,49.45203973053939,3.956821375178624,9.980513942104253,50.224621869729596,4.288088862783236,10.598933158982623
1,2025-09-08 23:21:33.600744,50.886149798521764,0,6.671469317303626,0,9.374262471,0,0,50.886149798521764,6.671469317303626,9.374262471,50.45599990335666,5.0032753794400735,9.911543524049584
1,2025-09-08 23:22:33.600744,50.50431006353524,0,4.434025980591657,0,12.119645420273734,0,0,50.50431006353524,4.434025980591657,12.119645420273734,50.28083319753213,5.020772224357969,10.49147394445933
1,2025-09-08 23:23:33.600744,50.04140587179469,0,5.655776756149518,0,10.313292471221597,0,0,50.04140587179469,5.655776756149518,10.313292471221597,50.47728857795056,5.587090684681599,10.602400120831778
1,2025-09-08 23:24:33.600744,50.01662101511896,0,4.315512642923682,0,9.081222234119519,0,0,50.01662101511896,4.315512642923682,9.081222234119519,50.187445650149634,4.801771793221619,10.504720041871616
1,2025-09-08 23:25:33.600744,50.807096693237014,0,5.710837875793891,0,9.44261693988017,0,0,50.807096693237014,5.710837875793891,9.44261693988017,50.288374526716886,5.227375758289031,9.612377215073762
